--[[ KHENGIE v10.2 EXTREME | 800 layers | 3x multi-pass ]]
      Najobep=bit32.bxor(Najobep,185)
      Macideramimun=Macideramimun-134
      Vokiluvupufuce=(Vokiluvupufuce-8)
      Ganoqohijoli=(((Ganoqohijoli>>>2)|(Ganoqohijoli<<6))&255)
      Fuwemines=bit32.bxor(Fuwemines,167)
      Xanecepujaya=Xanecepujaya-36
      Pegevuyusopuwo=(Pegevuyusopuwo-33)
      Juqefozuca=(((Juqefozuca>>>2)|(Juqefozuca<<6))&255)
      Halewixutamo=bit32.bxor(Halewixutamo,192)
      Qeseratatijahe=(((Qeseratatijahe<<4)|(Qeseratatijahe>>>4))&255)
      Paxoyapoweteloke=Paxoyapoweteloke-105
      Yuqajomufano=(Yuqajomufano-136)
      Rozepehuvesatar=(((Rozepehuvesatar>>>2)|(Rozepehuvesatar<<6))&255)
      Duyavuxase=bit32.bxor(Duyavuxase,145)
      Mebakekigob=Mebakekigob-147
      Sibeqakuvorit=(Sibeqakuvorit-11)
      Hulatizasiceso=(((Hulatizasiceso>>>1)|(Hulatizasiceso<<7))&255)
      Hafiqe=bit32.bxor(Hafiqe,196)
      Wihonagupo=Wihonagupo-55
      Yahewuboweq=(Yahewuboweq-21)
      Duxazu=(((Duxazu>>>6)|(Duxazu<<2))&255)
      Hecuma=(((Hecuma>>>6)|(Hecuma<<2))&255)
      Zisomuduw=bit32.bxor(Zisomuduw,194)
      Buheqix=Buheqix-74
      Todiwaxaqugaha=(Todiwaxaqugaha-17)
      Wipideraninip=(((Wipideraninip>>>2)|(Wipideraninip<<6))&255)
      Sevuxonamejebenu=bit32.bxor(Sevuxonamejebenu,168)
      Husuxayafitequk=Husuxayafitequk-50
      Famahoxiho=(Famahoxiho-68)
      Rajelay=(((Rajelay>>>3)|(Rajelay<<5))&255)
      Puwediqopofud=bit32.bxor(Puwediqopofud,135)
      Ridusanaxohuwam=Ridusanaxohuwam+74
      Sibedavosirelo=Sibedavosirelo-201
      Qexiciyunev=(Qexiciyunev-46)
      Lahuzitohaj=(((Lahuzitohaj>>>2)|(Lahuzitohaj<<6))&255)
      Lexicicazuwubiqe=bit32.bxor(Lexicicazuwubiqe,150)
      Wivibugumo=Wivibugumo-81
      Sibesagukedewob=(Sibesagukedewob-157)
      Raresuqemukel=(((Raresuqemukel>>>1)|(Raresuqemukel<<7))&255)
      Yokigovejajixiti=bit32.bxor(Yokigovejajixiti,179)
      Jotukonabejawa=Jotukonabejawa-187
      Yemitohex=(Yemitohex-250)
      Mepinepasu=bit32.bxor(Mepinepasu,38)
      Nuqiyivuwexodumu=(((Nuqiyivuwexodumu>>>7)|(Nuqiyivuwexodumu<<1))&255)
      Nobokudisohe=bit32.bxor(Nobokudisohe,140)
      Roxatokalekuqe=Roxatokalekuqe-179
      Vucayad=(Vucayad-17)
      Vaxaxakufawive=(((Vaxaxakufawive>>>0)|(Vaxaxakufawive<<8))&255)
      Nivitimob=bit32.bxor(Nivitimob,133)
      Pizugog=Pizugog-73
      Macarutuvogakina=(Macarutuvogakina-224)
      Cemijaduxopazi=(((Cemijaduxopazi>>>1)|(Cemijaduxopazi<<7))&255)
      Pexameti=bit32.bxor(Pexameti,161)
      Kukoloyimipubici=bit32.bxor(Kukoloyimipubici,211)
      Citodogac=Citodogac-217
      Nuhazan=(Nuhazan-36)
      Cetenote=(((Cetenote>>>7)|(Cetenote<<1))&255)
      Viwekafe=bit32.bxor(Viwekafe,203)
      Qerejizi=Qerejizi-103
      Cokisoja=(Cokisoja-193)
      Hatoxuxam=(((Hatoxuxam>>>1)|(Hatoxuxam<<7))&255)
      Tefazuva=bit32.bxor(Tefazuva,36)
      Reyorur=Reyorur-154
      Johalewefowipob=(Johalewefowipob-77)
      Kinurizuqoruxibu=(((Kinurizuqoruxibu>>>1)|(Kinurizuqoruxibu<<7))&255)
      Repisifoya=(((Repisifoya>>>4)|(Repisifoya<<4))&255)
      Nuzukejinohovugo=bit32.bxor(Nuzukejinohovugo,16)
      Xenado=Xenado-67
      Qugojafa=(Qugojafa-243)
      Tabiyaqe=(((Tabiyaqe>>>0)|(Tabiyaqe<<8))&255)
      Suzoje=bit32.bxor(Suzoje,229)
      Ragotix=Ragotix-76
      Lamumadeyepolip=(Lamumadeyepolip-146)
      Jamida=(((Jamida>>>0)|(Jamida<<8))&255)
      Yuzacugiwix=bit32.bxor(Yuzacugiwix,233)
      Fehoyivureqes=bit32.bxor(Fehoyivureqes,143)
      Bekisu=Bekisu-169
      Yifunayexagozeki=(Yifunayexagozeki-101)
      Diforado=(((Diforado>>>3)|(Diforado<<5))&255)
      Wafumejib=bit32.bxor(Wafumejib,112)
      Rujavidu=Rujavidu-201
      Wiyugikaxasof=(Wiyugikaxasof-237)
      Gowidugesoda=(((Gowidugesoda>>>2)|(Gowidugesoda<<6))&255)
      Xalukuhacej=bit32.bxor(Xalukuhacej,154)
      Loyoruperari=Loyoruperari-95
      Kiwebonixuza=(Kiwebonixuza-249)
      Sogepamejuqo=(((Sogepamejuqo>>>0)|(Sogepamejuqo<<8))&255)
      Cisomumonok=(((Cisomumonok>>>3)|(Cisomumonok<<5))&255)
      Davipal=bit32.bxor(Davipal,75)
      Popuzu=Popuzu-203
      Hunigomojehu=(Hunigomojehu-250)
      Wexulinaberobix=(((Wexulinaberobix>>>5)|(Wexulinaberobix<<3))&255)
      Waxudul=bit32.bxor(Waxudul,196)
      Lumixediholaq=Lumixediholaq-46
      Kabakace=(Kabakace-141)
      Tinehu=(((Tinehu>>>5)|(Tinehu<<3))&255)
      Solodotosu=bit32.bxor(Solodotosu,216)
      Webevikuyode=(Webevikuyode+18)
      Buficupuloy=Buficupuloy-228
      Daxoludijufewop=(Daxoludijufewop-171)
      Yojajoxozuvit=(((Yojajoxozuvit>>>5)|(Yojajoxozuvit<<3))&255)
      Kipadap=bit32.bxor(Kipadap,86)
      Yaxezut=Yaxezut-45
      Nuzewofob=(Nuzewofob-44)
      Xecuyevivicofu=(((Xecuyevivicofu>>>3)|(Xecuyevivicofu<<5))&255)
      Kegeta=bit32.bxor(Kegeta,97)
      Muromuwemufuzico=Muromuwemufuzico-163
      Bavopo=(Bavopo-223)
      Pizelutotuxexu=bit32.bxor(Pizelutotuxexu,23)
      Koyudayilacavon=(((Koyudayilacavon>>>7)|(Koyudayilacavon<<1))&255)
      Tirerexasobisefe=bit32.bxor(Tirerexasobisefe,89)
      Doqizayopulurovo=Doqizayopulurovo-88
      Rukuralapoy=(Rukuralapoy-80)
      Relasin=(((Relasin>>>1)|(Relasin<<7))&255)
      Mejamuveluxok=bit32.bxor(Mejamuveluxok,82)
      Cevinosayiw=Cevinosayiw-229
      Dicuzot=(Dicuzot-74)
      Ginulorohaduje=(((Ginulorohaduje>>>0)|(Ginulorohaduje<<8))&255)
      Nufowepikug=bit32.bxor(Nufowepikug,28)
      Ladoteluloluzuji=(((Ladoteluloluzuji<<6)|(Ladoteluloluzuji>>>2))&255)
      Kigawoze=Kigawoze-204
      Repibit=(Repibit-42)
      Rovoyok=(((Rovoyok>>>4)|(Rovoyok<<4))&255)
      Walejecacujuyi=bit32.bxor(Walejecacujuyi,27)
      Hacireluriwo=Hacireluriwo-140
      Yiruzihowi=(Yiruzihowi-199)
      Gorocixeqibi=(((Gorocixeqibi>>>5)|(Gorocixeqibi<<3))&255)
      Koqeqewif=bit32.bxor(Koqeqewif,218)
      Tewolumiweqitih=Tewolumiweqitih-202
      Xehodadumokezeji=(Xehodadumokezeji-35)
      Vunidudubepiviki=bit32.bxor(Vunidudubepiviki,53)
      Xexoqu=(((Xexoqu>>>2)|(Xexoqu<<6))&255)
      Gohucomubanuj=bit32.bxor(Gohucomubanuj,121)
      Nurohixedasew=Nurohixedasew-45
      Humexugibuco=(Humexugibuco-2)
      Tobiqehof=(((Tobiqehof>>>1)|(Tobiqehof<<7))&255)
      Cilucoqofufuhah=bit32.bxor(Cilucoqofufuhah,82)
      Wiqexinohune=Wiqexinohune-99
      Xezehutuhacijay=(Xezehutuhacijay-35)
      Qujiwa=(((Qujiwa>>>3)|(Qujiwa<<5))&255)
      Bidaxif=bit32.bxor(Bidaxif,54)
      Pekehixopoyo=(Pekehixopoyo-73)
      Lewokaxa=Lewokaxa-55
      Zekaha=(Zekaha-105)
      Qipuqugi=(((Qipuqugi>>>4)|(Qipuqugi<<4))&255)
      Nisikiliyowabap=bit32.bxor(Nisikiliyowabap,132)
      Tecagubinipol=Tecagubinipol-87
      Tajuyise=(Tajuyise-172)
      Milofiqohe=(((Milofiqohe>>>2)|(Milofiqohe<<6))&255)
      Yilomayuv=bit32.bxor(Yilomayuv,42)
      Qiyefoyifoy=Qiyefoyifoy-100
      Tuferegewer=(Tuferegewer-26)
      Tuyekibo=(((Tuyekibo<<2)|(Tuyekibo>>>6))&255)
      Jimixulidesu=(((Jimixulidesu>>>2)|(Jimixulidesu<<6))&255)
      Kavomesesixe=bit32.bxor(Kavomesesixe,71)
      Qawehiho=Qawehiho-189
      Mibofuzixi=(Mibofuzixi-142)
      Kuraqequqefiw=(((Kuraqequqefiw>>>3)|(Kuraqequqefiw<<5))&255)
      Nakutix=bit32.bxor(Nakutix,124)
      Dimulemofewe=Dimulemofewe-228
      Lumojec=(Lumojec-241)
      Pajuyi=(((Pajuyi>>>4)|(Pajuyi<<4))&255)
      Golekuzarugawabi=bit32.bxor(Golekuzarugawabi,167)
      Cibuyojakesobo=(((Cibuyojakesobo<<3)|(Cibuyojakesobo>>>5))&255)
      Yiyozozasezuhu=Yiyozozasezuhu-245
      Foveke=(Foveke-160)
      Vanegusehokevi=(((Vanegusehokevi>>>5)|(Vanegusehokevi<<3))&255)
      Huliyilori=bit32.bxor(Huliyilori,102)
      Guhixadufi=Guhixadufi-242
      Wiguyenobop=(Wiguyenobop-21)
      Gecedodidadik=(((Gecedodidadik>>>2)|(Gecedodidadik<<6))&255)
      Gekudu=bit32.bxor(Gekudu,127)
      Gukariyiw=Gukariyiw-82
      Xoxokewun=(Xoxokewun-105)
      Picotun=(Picotun+83)
      Naqepamikosos=(((Naqepamikosos>>>2)|(Naqepamikosos<<6))&255)
      Cusegadusinuy=bit32.bxor(Cusegadusinuy,143)
      Ketoyokemaxomon=Ketoyokemaxomon-219
      Luyodi=(Luyodi-154)
      Yusipoyuvopu=(((Yusipoyuvopu>>>1)|(Yusipoyuvopu<<7))&255)
      Ninaka=bit32.bxor(Ninaka,67)
      Moxuzulebotepiqo=Moxuzulebotepiqo-88
      Pifanod=(Pifanod-166)
      Fokoxuhagodi=(((Fokoxuhagodi>>>0)|(Fokoxuhagodi<<8))&255)
      Xigopixajupoki=bit32.bxor(Xigopixajupoki,205)
      Qopubewaf=(((Qopubewaf>>>7)|(Qopubewaf<<1))&255)
      Sericora=Sericora-111
      Citipuhosododa=(Citipuhosododa-99)
      Sugosotabuga=(((Sugosotabuga>>>1)|(Sugosotabuga<<7))&255)
      Colijejazofewig=bit32.bxor(Colijejazofewig,158)
      Foyaqogigarex=Foyaqogigarex-170
      Gebugocugeka=(Gebugocugeka-249)
      Cabehamuxa=(((Cabehamuxa>>>7)|(Cabehamuxa<<1))&255)
      Tutuqinoduza=bit32.bxor(Tutuqinoduza,87)
      Kogosukedazujo=Kogosukedazujo-171
      Wifebe=(Wifebe-3)
      Sezetusilicuye=(((Sezetusilicuye>>>7)|(Sezetusilicuye<<1))&255)
      Honatifadacil=(((Honatifadacil>>>0)|(Honatifadacil<<8))&255)
      Jifofuzedu=bit32.bxor(Jifofuzedu,143)
      Nefuwece=Nefuwece-125
      Fenijap=(Fenijap-116)
      Nupikasekubu=(((Nupikasekubu>>>7)|(Nupikasekubu<<1))&255)
      Rotirilenugume=bit32.bxor(Rotirilenugume,160)
      Wuliwuwo=Wuliwuwo-40
      Kigiqejixudexex=(Kigiqejixudexex-176)
      Conihujil=(((Conihujil>>>3)|(Conihujil<<5))&255)
      Weqerulutale=bit32.bxor(Weqerulutale,142)
      Jatuwuvuvuboju=(((Jatuwuvuvuboju<<1)|(Jatuwuvuvuboju>>>7))&255)
      Tafuqigosefen=Tafuqigosefen-123
      Ruzajuyusicameq=(Ruzajuyusicameq-72)
      Vedepamotax=(((Vedepamotax>>>0)|(Vedepamotax<<8))&255)
      Lupowifiqiv=bit32.bxor(Lupowifiqiv,241)
      Jagisejofu=Jagisejofu-74
      Wemojolawegoxuz=(Wemojolawegoxuz-229)
      Xuhoxacekexura=(((Xuhoxacekexura>>>3)|(Xuhoxacekexura<<5))&255)
      Nenoguteseku=bit32.bxor(Nenoguteseku,169)
      Cibohuho=Cibohuho-234
      Fomowixanujojid=(Fomowixanujojid-229)
      Risuyejemoz=Risuyejemoz+19
      Noyozi=(((Noyozi>>>7)|(Noyozi<<1))&255)
      Nisiyamif=bit32.bxor(Nisiyamif,140)
      Sedeho=Sedeho-99
      Hiwufevic=(Hiwufevic-194)
      Wemokukem=(((Wemokukem>>>7)|(Wemokukem<<1))&255)
      Sevagohaxuq=bit32.bxor(Sevagohaxuq,72)
      Fihapudidamepu=Fihapudidamepu-46
      Lusawoxuperif=(Lusawoxuperif-185)
      Xehepige=(((Xehepige>>>1)|(Xehepige<<7))&255)
      Tavuzotehini=bit32.bxor(Tavuzotehini,78)
      Zepeyemuhihecoza=(Zepeyemuhihecoza-216)
      Doyibel=Doyibel-243
      Jivivurirocitune=(Jivivurirocitune-99)
      Zocolavepak=(((Zocolavepak>>>6)|(Zocolavepak<<2))&255)
      Yubogib=bit32.bxor(Yubogib,228)
      Tusikinaru=Tusikinaru-104
      Huyatigevugerulu=(Huyatigevugerulu-239)
      Yevalete=(((Yevalete>>>0)|(Yevalete<<8))&255)
      Bonilobox=bit32.bxor(Bonilobox,223)
      Dutavuvaqawawok=Dutavuvaqawawok-21
      Jumipe=(Jumipe-110)
      Ligujet=(Ligujet+15)
      Supapicafubevu=(((Supapicafubevu>>>0)|(Supapicafubevu<<8))&255)
      Degapacuniromujo=bit32.bxor(Degapacuniromujo,140)
      Xobokokaluqeb=Xobokokaluqeb-149
      Rahiya=(Rahiya-212)
      Topabigujufemax=(((Topabigujufemax>>>7)|(Topabigujufemax<<1))&255)
      Cuhaweteworilago=bit32.bxor(Cuhaweteworilago,152)
      Segubawovazoxon=Segubawovazoxon-197
      Lihayevajogi=(Lihayevajogi-55)
      Gewekijozafoyuha=(((Gewekijozafoyuha>>>3)|(Gewekijozafoyuha<<5))&255)
      Nixujakitiv=bit32.bxor(Nixujakitiv,69)
      Kojadame=(((Kojadame>>>5)|(Kojadame<<3))&255)
      Ruyipe=Ruyipe-153
      Luripetuqifuges=(Luripetuqifuges-110)
      Zamoheyeluneza=(((Zamoheyeluneza>>>6)|(Zamoheyeluneza<<2))&255)
      Belijajogaditozi=bit32.bxor(Belijajogaditozi,5)
      Serepo=Serepo-122
      Salema=(Salema-163)
      Munuke=(((Munuke>>>2)|(Munuke<<6))&255)
      Wihuhina=bit32.bxor(Wihuhina,111)
      Vizokobaka=Vizokobaka-121
      Mivabeqojim=(Mivabeqojim-213)
      Fakamoyilequm=bit32.bxor(Fakamoyilequm,33)
      Pogoxe=(((Pogoxe>>>6)|(Pogoxe<<2))&255)
      Zadovujav=bit32.bxor(Zadovujav,186)
      Gefozeqezeci=Gefozeqezeci-19
      Rafafisesehuf=(Rafafisesehuf-156)
      Yoneciq=(((Yoneciq>>>5)|(Yoneciq<<3))&255)
      Tasoculofovixi=bit32.bxor(Tasoculofovixi,228)
      Rikizexoyudulep=Rikizexoyudulep-132
      Pikaluxepef=(Pikaluxepef-140)
      Marunosurun=(((Marunosurun>>>0)|(Marunosurun<<8))&255)
      Kibabesimu=bit32.bxor(Kibabesimu,182)
      Foxojazomico=Foxojazomico-126
      Fupocaquj=Fupocaquj-13
      Gumogiye=(Gumogiye-78)
      Polunucahe=(((Polunucahe>>>0)|(Polunucahe<<8))&255)
      Yibikibiro=bit32.bxor(Yibikibiro,152)
      Wadopofe=Wadopofe-50
      Cojulogicaqaro=(Cojulogicaqaro-98)
      Heniwofosico=(((Heniwofosico>>>7)|(Heniwofosico<<1))&255)
      Bonive=bit32.bxor(Bonive,231)
      Hevonozu=Hevonozu-246
      Vofemumixigo=(Vofemumixigo-77)
      Fukifabulo=(((Fukifabulo<<5)|(Fukifabulo>>>3))&255)
      Filudekatoyomu=(((Filudekatoyomu>>>1)|(Filudekatoyomu<<7))&255)
      Qegadojefup=bit32.bxor(Qegadojefup,171)
      Nunusitum=Nunusitum-227
      Buxogayu=(Buxogayu-192)
      Tihiwetixuh=(((Tihiwetixuh>>>2)|(Tihiwetixuh<<6))&255)
      Yiluxup=bit32.bxor(Yiluxup,86)
      Wewovabugi=Wewovabugi-17
      Rerukuhocim=(Rerukuhocim-95)
      Coreyuqugihoc=(((Coreyuqugihoc>>>5)|(Coreyuqugihoc<<3))&255)
      Fucawoqusicoko=bit32.bxor(Fucawoqusicoko,58)
      Midiwexes=(Midiwexes-188)
      Qeqaji=Qeqaji-55
      Rozaquhubadop=(Rozaquhubadop-53)
      Taduhej=(((Taduhej>>>7)|(Taduhej<<1))&255)
      Nebaweciyuf=bit32.bxor(Nebaweciyuf,40)
      Silesejahorisebu=Silesejahorisebu-67
      Jalefevapugisiwu=(Jalefevapugisiwu-20)
      Vamafe=(((Vamafe>>>1)|(Vamafe<<7))&255)
      Favotamagot=bit32.bxor(Favotamagot,96)
      Tidawira=Tidawira-122
      Midigacene=(Midigacene-53)
      Nitevevet=(Nitevevet+233)
      Lokocexufowoki=(((Lokocexufowoki>>>0)|(Lokocexufowoki<<8))&255)
      Jigugaja=bit32.bxor(Jigugaja,20)
      Leqecol=Leqecol-230
      Qexeloqa=(Qexeloqa-133)
      Cuyeziw=(((Cuyeziw>>>0)|(Cuyeziw<<8))&255)
      Cufuzicep=bit32.bxor(Cufuzicep,191)
      Zeqivacisezoye=Zeqivacisezoye-102
      Disugayanexarix=(Disugayanexarix-80)
      Buhijoq=(((Buhijoq>>>3)|(Buhijoq<<5))&255)
      Zumawuba=bit32.bxor(Zumawuba,98)
      Qolodekakovo=Qolodekakovo-18
      Sasovufi=Sasovufi-26
      Gamoyi=(Gamoyi-71)
      Fevafaqovexe=(((Fevafaqovexe>>>3)|(Fevafaqovexe<<5))&255)
      Pudoko=bit32.bxor(Pudoko,106)
      Nabefica=Nabefica-194
      Lijisecigem=(Lijisecigem-8)
      Rocezumuro=(((Rocezumuro>>>2)|(Rocezumuro<<6))&255)
      Helihun=bit32.bxor(Helihun,118)
      Xopigufisavapiqe=Xopigufisavapiqe-136
      Xiwibawegoqobela=(Xiwibawegoqobela-189)
      Jeleke=Jeleke+202
      Winitari=(((Winitari>>>6)|(Winitari<<2))&255)
      Taguruhegipoy=bit32.bxor(Taguruhegipoy,82)
      Tinelihu=Tinelihu-23
      Gegucesiyevi=(Gegucesiyevi-59)
      Zuwupeloyukuhifu=(((Zuwupeloyukuhifu>>>7)|(Zuwupeloyukuhifu<<1))&255)
      Puhexahefur=bit32.bxor(Puhexahefur,133)
      Dolumedatasejiz=Dolumedatasejiz-91
      Jegakis=(Jegakis-46)
      Nogepelojokuz=(((Nogepelojokuz>>>7)|(Nogepelojokuz<<1))&255)
      Hoyumupoqaj=bit32.bxor(Hoyumupoqaj,61)
      Zixihusepifeqada=(((Zixihusepifeqada<<5)|(Zixihusepifeqada>>>3))&255)
      Tegilavetos=Tegilavetos-79
      Cemijigigu=(Cemijigigu-101)
      Woyocac=(((Woyocac>>>7)|(Woyocac<<1))&255)
      Cutunapivetitud=bit32.bxor(Cutunapivetitud,51)
      Dilolipefasu=Dilolipefasu-206
      Qipumajurisupoga=(Qipumajurisupoga-18)
      Tujipof=(((Tujipof>>>2)|(Tujipof<<6))&255)
      Bisobo=bit32.bxor(Bisobo,233)
      Sajelejaxer=Sajelejaxer-85
      Dumosiwiveqezaz=(Dumosiwiveqezaz-118)
      Pisexufuz=(Pisexufuz+114)
      Yabeperohakurexu=(((Yabeperohakurexu>>>1)|(Yabeperohakurexu<<7))&255)
      Lecasowolapu=bit32.bxor(Lecasowolapu,237)
      Pavowaratica=Pavowaratica-151
      Xonejoteyupeya=(Xonejoteyupeya-21)
      Garafujubaz=(((Garafujubaz>>>1)|(Garafujubaz<<7))&255)
      Mibazepevogiy=bit32.bxor(Mibazepevogiy,149)
      Guqapamuxip=Guqapamuxip-87
      Hugoqeceluqa=(Hugoqeceluqa-146)
      Sazuseceyikidik=(((Sazuseceyikidik>>>4)|(Sazuseceyikidik<<4))&255)
      Funofeka=bit32.bxor(Funofeka,38)
      Hipisuho=(Hipisuho-160)
      Kemijajah=Kemijajah-151
      Furazitopi=(Furazitopi-255)
      Veciditobehuvut=(((Veciditobehuvut>>>0)|(Veciditobehuvut<<8))&255)
      Muvutepi=bit32.bxor(Muvutepi,150)
      Fowerelaqimuwopu=Fowerelaqimuwopu-237
      Vaqipobomigixox=(Vaqipobomigixox-167)
      Siwohulofekosic=(((Siwohulofekosic>>>2)|(Siwohulofekosic<<6))&255)
      Jawugolita=bit32.bxor(Jawugolita,223)
      Tezabodalave=Tezabodalave-181
      Lanotufebirehe=(Lanotufebirehe-160)
      Kowotowij=Kowotowij-168
      Zoseliteyo=(((Zoseliteyo>>>7)|(Zoseliteyo<<1))&255)
      Wusaxisamutiw=bit32.bxor(Wusaxisamutiw,76)
      Bususegacabad=Bususegacabad-210
      Tecagesupelaco=(Tecagesupelaco-148)
      Rarenixuhoxilebo=(((Rarenixuhoxilebo>>>4)|(Rarenixuhoxilebo<<4))&255)
      Tuxujivoqogu=bit32.bxor(Tuxujivoqogu,74)
      Vuhuvem=Vuhuvem-210
      Piqutepi=(Piqutepi-93)
      Mipiyixukiyawom=(((Mipiyixukiyawom>>>2)|(Mipiyixukiyawom<<6))&255)
      Lubeviguweted=bit32.bxor(Lubeviguweted,52)
      Fosucijafo=Fosucijafo+59
      Zigozahilis=Zigozahilis-36
      Sehocapuw=(Sehocapuw-90)
      Yabutumoxepu=(((Yabutumoxepu>>>7)|(Yabutumoxepu<<1))&255)
      Xurobeluticavoy=bit32.bxor(Xurobeluticavoy,84)
      Wolayujom=Wolayujom-187
      Zegeraxur=(Zegeraxur-62)
      Befaqogoyafe=(((Befaqogoyafe>>>4)|(Befaqogoyafe<<4))&255)
      Kahijodipune=bit32.bxor(Kahijodipune,60)
      Jivabe=Jivabe-122
      Hosiduqofivelu=(Hosiduqofivelu-76)
      Xuyuhitelidi=Xuyuhitelidi-222
      Mijonajagoqo=(((Mijonajagoqo>>>5)|(Mijonajagoqo<<3))&255)
      Rofosevoy=bit32.bxor(Rofosevoy,169)
      Susiralolemihoye=Susiralolemihoye-46
      Rimilonogoc=(Rimilonogoc-3)
      Hidonebah=(((Hidonebah>>>1)|(Hidonebah<<7))&255)
      Kifimoxuborahuy=bit32.bxor(Kifimoxuborahuy,192)
      Giyorijap=Giyorijap-210
      Fakuqefacu=(Fakuqefacu-219)
      Risuzofo=(((Risuzofo>>>5)|(Risuzofo<<3))&255)
      Nibafudaliqabot=bit32.bxor(Nibafudaliqabot,141)
      Tayecuwinixubut=bit32.bxor(Tayecuwinixubut,250)
      Koxanelegisuzi=Koxanelegisuzi-151
      Jozohiy=(Jozohiy-23)
      Nejalorudece=(((Nejalorudece>>>5)|(Nejalorudece<<3))&255)
      Natobafadiv=bit32.bxor(Natobafadiv,131)
      Bopuquq=Bopuquq-171
      Savedenokiwuxem=(Savedenokiwuxem-50)
      Bunugavena=(((Bunugavena>>>1)|(Bunugavena<<7))&255)
      Rikicefoxi=bit32.bxor(Rikicefoxi,164)
      Luwodah=Luwodah-70
      Yobasetup=(Yobasetup-101)
      Zubiqufeqefusi=Zubiqufeqefusi-251
      Haseqenadepi=(((Haseqenadepi>>>0)|(Haseqenadepi<<8))&255)
      Fiyojoq=bit32.bxor(Fiyojoq,102)
      Womenubugosahefo=Womenubugosahefo-139
      Cosobelohav=(Cosobelohav-172)
      Yagani=(((Yagani>>>0)|(Yagani<<8))&255)
      Xujawuporetigor=bit32.bxor(Xujawuporetigor,123)
      Cepopoqafijeve=Cepopoqafijeve-31
      Beyigiroboseke=(Beyigiroboseke-115)
      Fuguge=(((Fuguge>>>2)|(Fuguge<<6))&255)
      Qisuhofu=bit32.bxor(Qisuhofu,169)
      Codekof=(((Codekof<<0)|(Codekof>>>8))&255)
      Cusoyahe=Cusoyahe-203
      Lidoboy=(Lidoboy-102)
      Qesubaqicifixezi=(((Qesubaqicifixezi>>>4)|(Qesubaqicifixezi<<4))&255)
      Xeletigetavipime=bit32.bxor(Xeletigetavipime,209)
      Xiduyumilugogu=Xiduyumilugogu-81
      Wujoqosikizijuhe=(Wujoqosikizijuhe-11)
      Mimiba=(((Mimiba>>>4)|(Mimiba<<4))&255)
      Vobewuyisija=bit32.bxor(Vobewuyisija,175)
      Gofiwosesi=Gofiwosesi-25
      Kivojiyic=(Kivojiyic-191)
      Zuniqecatose=bit32.bxor(Zuniqecatose,75)
      Cuyotoguxivi=(((Cuyotoguxivi>>>6)|(Cuyotoguxivi<<2))&255)
      Mukikefoqulaqalu=bit32.bxor(Mukikefoqulaqalu,68)
      Wozanuzaxazobe=Wozanuzaxazobe-220
      Tiziput=(Tiziput-226)
      Vujotenilu=(((Vujotenilu>>>7)|(Vujotenilu<<1))&255)
      Bukati=bit32.bxor(Bukati,179)
      Pewisay=Pewisay-224
      Yaluziregekece=(Yaluziregekece-12)
      Locenuzejumuj=(((Locenuzejumuj>>>6)|(Locenuzejumuj<<2))&255)
      Hasiwo=bit32.bxor(Hasiwo,120)
      Vigenujob=(Vigenujob-134)
      Rekumil=Rekumil-74
      Zerolabikasewab=(Zerolabikasewab-146)
      Bewipusa=(((Bewipusa>>>0)|(Bewipusa<<8))&255)
      Poxewegiratiniz=bit32.bxor(Poxewegiratiniz,212)
      Qoranadinayoku=Qoranadinayoku-27
      Siwucijahetaneto=(Siwucijahetaneto-111)
      Jifavomuzeta=(((Jifavomuzeta>>>2)|(Jifavomuzeta<<6))&255)
      Rumaxiwuba=bit32.bxor(Rumaxiwuba,29)
      Nohudelu=Nohudelu-21
      Muxerowigi=(Muxerowigi-8)
      Sajaxulizacejora=(Sajaxulizacejora+204)
      Fifosabuquxaya=(((Fifosabuquxaya>>>3)|(Fifosabuquxaya<<5))&255)
      Fizigowifi=bit32.bxor(Fizigowifi,181)
      Zemabaqekupuj=Zemabaqekupuj-142
      Qanaruhet=(Qanaruhet-41)
      Havigobakohi=(((Havigobakohi>>>0)|(Havigobakohi<<8))&255)
      Gurokemox=bit32.bxor(Gurokemox,187)
      Xeqadokiqoviheye=Xeqadokiqoviheye-75
      Semubuxovijahi=(Semubuxovijahi-171)
      Dovoxiw=(((Dovoxiw>>>0)|(Dovoxiw<<8))&255)
      Tonupora=bit32.bxor(Tonupora,213)
      Pojajowohika=(Pojajowohika+247)
      Jiwocekuxi=Jiwocekuxi-225
      Tifuruboqej=(Tifuruboqej-50)
      Tidicegiwumuded=(((Tidicegiwumuded>>>5)|(Tidicegiwumuded<<3))&255)
      Jeyocu=bit32.bxor(Jeyocu,74)
      Totobe=Totobe-202
      Kacuguv=(Kacuguv-203)
      Wuxiwe=(((Wuxiwe>>>1)|(Wuxiwe<<7))&255)
      Bomicujur=bit32.bxor(Bomicujur,26)
      Pimizudo=Pimizudo-80
      Fexikecev=(Fexikecev-237)
      Gisozebosomimuq=(Gisozebosomimuq+200)
      Xaximuwobeze=(((Xaximuwobeze>>>2)|(Xaximuwobeze<<6))&255)
      Vanemazeraya=bit32.bxor(Vanemazeraya,17)
      Rajasi=Rajasi-215
      Pecorip=(Pecorip-227)
      Gesasoxubujowevo=(((Gesasoxubujowevo>>>4)|(Gesasoxubujowevo<<4))&255)
