--[[ KHENGIE v10.2 EXTREME | 900 layers | 3x multi-pass ]]
      Qexuciyexihumiv=(((Qexuciyexihumiv>>>7)|(Qexuciyexihumiv<<1))&255)
      Zekoqonaj=bit32.bxor(Zekoqonaj,72)
      Rivihuleb=Rivihuleb-128
      Fenekuhetipefaju=(Fenekuhetipefaju-231)
      Jenuzokulo=(((Jenuzokulo>>>1)|(Jenuzokulo<<7))&255)
      Judovarox=(Judovarox+174)
      Rikime=bit32.bxor(Rikime,35)
      Ropoze=Ropoze-138
      Nalewab=(Nalewab-55)
      Tomupo=(((Tomupo>>>6)|(Tomupo<<2))&255)
      Dufazevuzud=bit32.bxor(Dufazevuzud,238)
      Labijuqexaluh=Labijuqexaluh-139
      Lafeqo=(Lafeqo-44)
      Niwoti=(((Niwoti>>>6)|(Niwoti<<2))&255)
      Yepecoxitonej=bit32.bxor(Yepecoxitonej,214)
      Gowinapuralozo=Gowinapuralozo-32
      Keyaketoharoniq=(Keyaketoharoniq+42)
      Diqufiqojuxamuz=(Diqufiqojuxamuz-252)
      Gaxakogo=(((Gaxakogo>>>1)|(Gaxakogo<<7))&255)
      Fozekafo=bit32.bxor(Fozekafo,46)
      Zomagivinaneh=Zomagivinaneh-52
      Yafomanoqobuxex=(Yafomanoqobuxex-252)
      Sijaloh=(((Sijaloh>>>1)|(Sijaloh<<7))&255)
      Cevofopiyiraw=bit32.bxor(Cevofopiyiraw,46)
      Naramosiwa=Naramosiwa-105
      Weyayemowedu=(Weyayemowedu-11)
      Ruserebi=(((Ruserebi>>>5)|(Ruserebi<<3))&255)
      Lusunok=Lusunok-137
      Codoyejefo=bit32.bxor(Codoyejefo,236)
      Cerikixezoxujaqi=Cerikixezoxujaqi-56
      Yeluzegaqofogu=(Yeluzegaqofogu-239)
      Qowirovawasisav=(((Qowirovawasisav>>>4)|(Qowirovawasisav<<4))&255)
      Lomiyoyekaco=bit32.bxor(Lomiyoyekaco,128)
      Romawizapijayu=Romawizapijayu-251
      Wuzususeducowis=(Wuzususeducowis-168)
      Zafafuc=(((Zafafuc>>>4)|(Zafafuc<<4))&255)
      Javukanapu=bit32.bxor(Javukanapu,199)
      Hevohonunawuwumu=Hevohonunawuwumu-31
      Xicozoxehijiwi=(((Xicozoxehijiwi<<2)|(Xicozoxehijiwi>>>6))&255)
      Kuletedof=(Kuletedof-153)
      Qutobiyehoju=(((Qutobiyehoju>>>1)|(Qutobiyehoju<<7))&255)
      Gemasipujom=bit32.bxor(Gemasipujom,137)
      Jokefu=Jokefu-139
      Pecamosa=(Pecamosa-75)
      Joqisuj=(((Joqisuj>>>6)|(Joqisuj<<2))&255)
      Foqoxucojep=bit32.bxor(Foqoxucojep,178)
      Johape=Johape-232
      Wanugahurocebog=(Wanugahurocebog-188)
      Hixede=(((Hixede>>>0)|(Hixede<<8))&255)
      Yeyowo=bit32.bxor(Yeyowo,79)
      Tifexirelulidaqo=bit32.bxor(Tifexirelulidaqo,132)
      Joqatefa=Joqatefa-83
      Kovuganato=(Kovuganato-50)
      Tucefo=(((Tucefo>>>7)|(Tucefo<<1))&255)
      Suxibovowawapuku=bit32.bxor(Suxibovowawapuku,32)
      Dizuduhuxawa=Dizuduhuxawa-228
      Catefiligiw=(Catefiligiw-23)
      Legetajowega=(((Legetajowega>>>1)|(Legetajowega<<7))&255)
      Lexelezo=bit32.bxor(Lexelezo,162)
      Belazeyevu=Belazeyevu-89
      Fepemudi=(((Fepemudi<<2)|(Fepemudi>>>6))&255)
      Seqituvo=(Seqituvo-231)
      Tuvirezenoxeciv=(((Tuvirezenoxeciv>>>0)|(Tuvirezenoxeciv<<8))&255)
      Bizenotamudole=bit32.bxor(Bizenotamudole,96)
      Lavikir=Lavikir-248
      Zuqaqavejofa=(Zuqaqavejofa-249)
      Cowofaqin=(((Cowofaqin>>>7)|(Cowofaqin<<1))&255)
      Kuvayu=bit32.bxor(Kuvayu,60)
      Xefeyirapozecuc=Xefeyirapozecuc-137
      Hicederasuyelo=(Hicederasuyelo-17)
      Nexovegaju=(((Nexovegaju>>>3)|(Nexovegaju<<5))&255)
      Fosuroxehozoq=(((Fosuroxehozoq<<2)|(Fosuroxehozoq>>>6))&255)
      Bifupotay=bit32.bxor(Bifupotay,17)
      Dofirujosod=Dofirujosod-175
      Sirobuf=(Sirobuf-176)
      Widinisoru=(((Widinisoru>>>5)|(Widinisoru<<3))&255)
      Royeku=bit32.bxor(Royeku,100)
      Napuqiyubugakog=Napuqiyubugakog-129
      Qofewocaqiyoluze=(Qofewocaqiyoluze-119)
      Cexadiloxiwosul=(((Cexadiloxiwosul>>>7)|(Cexadiloxiwosul<<1))&255)
      Gunexip=bit32.bxor(Gunexip,111)
      Hafiyuta=Hafiyuta-65
      Layowecid=bit32.bxor(Layowecid,30)
      Nuroyuvodej=(Nuroyuvodej-186)
      Vuzovubohay=(((Vuzovubohay>>>6)|(Vuzovubohay<<2))&255)
      Xusodedal=bit32.bxor(Xusodedal,110)
      Lifuvojet=Lifuvojet-42
      Renamudarojew=(Renamudarojew-72)
      Moyiqoloravabati=(((Moyiqoloravabati>>>0)|(Moyiqoloravabati<<8))&255)
      Tamedi=bit32.bxor(Tamedi,89)
      Qacunape=Qacunape-97
      Nicucanigun=(Nicucanigun-224)
      Ranuro=(((Ranuro>>>6)|(Ranuro<<2))&255)
      Mufobezozime=(((Mufobezozime>>>3)|(Mufobezozime<<5))&255)
      Seputitizofece=bit32.bxor(Seputitizofece,129)
      Yimivamo=Yimivamo-115
      Nehohucelezodi=(Nehohucelezodi-82)
      Wohabukekopox=(((Wohabukekopox>>>3)|(Wohabukekopox<<5))&255)
      Qorobelacive=bit32.bxor(Qorobelacive,46)
      Jobezoramiya=Jobezoramiya-172
      Pihahidadinu=(Pihahidadinu-136)
      Ziwisumelewuy=(((Ziwisumelewuy>>>7)|(Ziwisumelewuy<<1))&255)
      Lamatamugokaco=bit32.bxor(Lamatamugokaco,17)
      Ciyedene=Ciyedene-46
      Fidevoxedafe=(Fidevoxedafe+243)
      Xasipugitabaru=(Xasipugitabaru-68)
      Xadodufix=(((Xadodufix>>>5)|(Xadodufix<<3))&255)
      Mosili=bit32.bxor(Mosili,88)
      Lusadijemo=Lusadijemo-250
      Febume=(Febume-61)
      Hexiviji=(((Hexiviji>>>5)|(Hexiviji<<3))&255)
      Tiqopenomoki=bit32.bxor(Tiqopenomoki,148)
      Pimekelarohij=Pimekelarohij-44
      Geravubezocin=(Geravubezocin-29)
      Hekalarajumo=(((Hekalarajumo>>>7)|(Hekalarajumo<<1))&255)
      Mabelerikeg=(((Mabelerikeg>>>6)|(Mabelerikeg<<2))&255)
      Wavuwoviz=bit32.bxor(Wavuwoviz,52)
      Jovinegasoni=Jovinegasoni-59
      Qiwadufefeheza=(Qiwadufefeheza-200)
      Zodevigoxo=(((Zodevigoxo>>>3)|(Zodevigoxo<<5))&255)
      Yifutup=bit32.bxor(Yifutup,9)
      Kuvapepedax=Kuvapepedax-208
      Sihafalaneciw=(Sihafalaneciw-225)
      Kobopok=(((Kobopok>>>7)|(Kobopok<<1))&255)
      Gegome=bit32.bxor(Gegome,108)
      Gunaxopo=Gunaxopo-204
      Fesaxucequm=Fesaxucequm+207
      Qejimaq=(Qejimaq-171)
      Morolebupuzinek=(((Morolebupuzinek>>>2)|(Morolebupuzinek<<6))&255)
      Xuxuhowiho=bit32.bxor(Xuxuhowiho,236)
      Gezibunu=Gezibunu-73
      Puyagud=(Puyagud-99)
      Gumezerefit=(((Gumezerefit>>>0)|(Gumezerefit<<8))&255)
      Sucebazexisowoxa=bit32.bxor(Sucebazexisowoxa,221)
      Zipiyuhafekegov=Zipiyuhafekegov-148
      Xarafifog=(Xarafifog-180)
      Muyomeyilolu=(((Muyomeyilolu>>>6)|(Muyomeyilolu<<2))&255)
      Pavonupu=(((Pavonupu>>>5)|(Pavonupu<<3))&255)
      Periyeyajorokefi=bit32.bxor(Periyeyajorokefi,90)
      Luhasotatiqayuc=Luhasotatiqayuc-66
      Wemicabo=(Wemicabo-141)
      Wilelogumifiqa=(((Wilelogumifiqa>>>6)|(Wilelogumifiqa<<2))&255)
      Cuqakujahobom=bit32.bxor(Cuqakujahobom,239)
      Yexucufudopabica=Yexucufudopabica-38
      Wolejokudaxe=(Wolejokudaxe-244)
      Jujuwetojebo=(((Jujuwetojebo>>>5)|(Jujuwetojebo<<3))&255)
      Kedemopequhan=bit32.bxor(Kedemopequhan,9)
      Wonovutay=Wonovutay-22
      Bajododiwajiq=Bajododiwajiq+162
      Nofite=(Nofite-253)
      Penozod=(((Penozod>>>7)|(Penozod<<1))&255)
      Hasecax=bit32.bxor(Hasecax,182)
      Qiwuvaru=Qiwuvaru-65
      Wiyasegolu=(Wiyasegolu-218)
      Paqucirolune=(((Paqucirolune>>>0)|(Paqucirolune<<8))&255)
      Bepobon=bit32.bxor(Bepobon,150)
      Qahosup=Qahosup-145
      Cajuxejoqad=(Cajuxejoqad-26)
      Fejelosinoditu=(((Fejelosinoditu>>>2)|(Fejelosinoditu<<6))&255)
      Vakiwuhexu=Vakiwuhexu-223
      Dorehidovah=bit32.bxor(Dorehidovah,127)
      Luyuwumeh=Luyuwumeh-230
      Rufawi=(Rufawi-48)
      Sirovepahoq=(((Sirovepahoq>>>2)|(Sirovepahoq<<6))&255)
      Mokekat=bit32.bxor(Mokekat,183)
      Xowuzefeyuvijupu=Xowuzefeyuvijupu-239
      Fiwibojufaxutor=(Fiwibojufaxutor-57)
      Nohire=(((Nohire>>>0)|(Nohire<<8))&255)
      Zagusewo=bit32.bxor(Zagusewo,112)
      Xivebiyik=Xivebiyik-165
      Fotidetuqomo=Fotidetuqomo-167
      Puverazobuqa=(Puverazobuqa-157)
      Juyuduxuma=(((Juyuduxuma>>>1)|(Juyuduxuma<<7))&255)
      Wafekeyufusumos=bit32.bxor(Wafekeyufusumos,223)
      Jayupuxudoj=Jayupuxudoj-174
      Kafevoh=(Kafevoh-116)
      Bucitayiyuhaqale=(((Bucitayiyuhaqale>>>4)|(Bucitayiyuhaqale<<4))&255)
      Mopefeziwapasufa=bit32.bxor(Mopefeziwapasufa,131)
      Qayididexube=Qayididexube-75
      Xoqiwobuho=(Xoqiwobuho-105)
      Netevaju=(((Netevaju>>>1)|(Netevaju<<7))&255)
      Wososeqivagu=bit32.bxor(Wososeqivagu,89)
      Yaqoqezelipideh=bit32.bxor(Yaqoqezelipideh,36)
      Pewoxer=Pewoxer-128
      Voquje=(Voquje-110)
      Qatibe=(((Qatibe>>>3)|(Qatibe<<5))&255)
      Vitopefa=bit32.bxor(Vitopefa,148)
      Zicaxeg=Zicaxeg-136
      Jadopatikaxudegi=(Jadopatikaxudegi-32)
      Wivetenamifiv=(((Wivetenamifiv>>>0)|(Wivetenamifiv<<8))&255)
      Mijuqiyanuq=bit32.bxor(Mijuqiyanuq,100)
      Gohunoso=Gohunoso-207
      Fuxocuwox=(((Fuxocuwox<<5)|(Fuxocuwox>>>3))&255)
      Wodalo=(Wodalo-201)
      Jakogewicefafiq=(((Jakogewicefafiq>>>4)|(Jakogewicefafiq<<4))&255)
      Cixeqoru=bit32.bxor(Cixeqoru,221)
      Ruqebicigek=Ruqebicigek-58
      Fuxivurudeladu=(Fuxivurudeladu-235)
      Vujediqawefus=(((Vujediqawefus>>>5)|(Vujediqawefus<<3))&255)
      Qibotiwaleqab=bit32.bxor(Qibotiwaleqab,130)
      Xekevaduquxu=Xekevaduquxu-154
      Bigimeqe=(Bigimeqe-195)
      Zavulujejaceq=(((Zavulujejaceq>>>3)|(Zavulujejaceq<<5))&255)
      Dolunidewavuq=(Dolunidewavuq+186)
      Gipuyifomoxa=bit32.bxor(Gipuyifomoxa,203)
      Puyupulag=Puyupulag-230
      Canoqulofugediya=(Canoqulofugediya-165)
      Todumov=(((Todumov>>>4)|(Todumov<<4))&255)
      Sinezojaquremu=bit32.bxor(Sinezojaquremu,84)
      Gebujulureweyo=Gebujulureweyo-35
      Cihogiduxumac=(Cihogiduxumac-29)
      Gavujiwer=(((Gavujiwer>>>5)|(Gavujiwer<<3))&255)
      Dixehemohareki=bit32.bxor(Dixehemohareki,124)
      Jobikepun=Jobikepun-143
      Kibufuvi=Kibufuvi+197
      Yojicamoq=(Yojicamoq-182)
      Podipapa=(((Podipapa>>>5)|(Podipapa<<3))&255)
      Qunozifone=bit32.bxor(Qunozifone,12)
      Bahikipaderotuj=Bahikipaderotuj-206
      Daruhosukafay=(Daruhosukafay-59)
      Basumaqolirisi=(((Basumaqolirisi>>>5)|(Basumaqolirisi<<3))&255)
      Xivasakep=bit32.bxor(Xivasakep,131)
      Tevubus=Tevubus-13
      Yobege=(Yobege-131)
      Xowibuyurusal=(((Xowibuyurusal>>>2)|(Xowibuyurusal<<6))&255)
      Piripoxoxuy=Piripoxoxuy-86
      Gidetitutol=bit32.bxor(Gidetitutol,235)
      Vedivipikarevap=Vedivipikarevap-13
      Bowaderayunap=(Bowaderayunap-85)
      Purobasuyoqepib=(((Purobasuyoqepib>>>1)|(Purobasuyoqepib<<7))&255)
      Sokequzez=bit32.bxor(Sokequzez,134)
      Vuqalopuguqin=Vuqalopuguqin-31
      Dufazaqerajikuye=(Dufazaqerajikuye-239)
      Mikiket=(((Mikiket>>>2)|(Mikiket<<6))&255)
      Boruxalejuveca=bit32.bxor(Boruxalejuveca,145)
      Sesecaf=Sesecaf-94
      Rogaqapebudaqej=bit32.bxor(Rogaqapebudaqej,40)
      Navazoji=(Navazoji-72)
      Nagoyanogutik=(((Nagoyanogutik>>>3)|(Nagoyanogutik<<5))&255)
      Qedotoribiq=bit32.bxor(Qedotoribiq,169)
      Piwehafe=Piwehafe-93
      Weyiyacido=(Weyiyacido-20)
      Gexagineca=(((Gexagineca>>>0)|(Gexagineca<<8))&255)
      Zaxilipizocawepa=bit32.bxor(Zaxilipizocawepa,95)
      Rayimabaxon=Rayimabaxon-233
      Rurari=(Rurari-67)
      Lohula=(((Lohula>>>2)|(Lohula<<6))&255)
      Lugetatabimu=(((Lugetatabimu<<6)|(Lugetatabimu>>>2))&255)
      Yodifefi=bit32.bxor(Yodifefi,63)
      Beyiqesihotax=Beyiqesihotax-116
      Padesawuloboq=(Padesawuloboq-111)
      Fanure=(((Fanure>>>0)|(Fanure<<8))&255)
      Puqocaxikuhiluq=bit32.bxor(Puqocaxikuhiluq,51)
      Dixufunakireyo=Dixufunakireyo-247
      Cavalocutalasu=(Cavalocutalasu-147)
      Sawiwigoxucehiz=(((Sawiwigoxucehiz>>>1)|(Sawiwigoxucehiz<<7))&255)
      Hugodatusobeq=bit32.bxor(Hugodatusobeq,146)
      Tutinubiyisen=Tutinubiyisen-43
      Coxeyirizoyu=Coxeyirizoyu-158
      Qatuvuzed=(Qatuvuzed-11)
      Fexuli=(((Fexuli>>>2)|(Fexuli<<6))&255)
      Citudidabay=bit32.bxor(Citudidabay,177)
      Soditedipotaris=Soditedipotaris-101
      Liqemewohojav=(Liqemewohojav-137)
      Matikuz=(((Matikuz>>>4)|(Matikuz<<4))&255)
      Deraforenak=bit32.bxor(Deraforenak,235)
      Zeyiseninibit=Zeyiseninibit-32
      Coharajus=(Coharajus-195)
      Koreqiginimebaha=(((Koreqiginimebaha>>>7)|(Koreqiginimebaha<<1))&255)
      Guhufavey=Guhufavey-178
      Ziqoci=bit32.bxor(Ziqoci,94)
      Hasuxebekogo=Hasuxebekogo-188
      Tujaratudubonap=(Tujaratudubonap-183)
      Qopacudowipo=(((Qopacudowipo>>>0)|(Qopacudowipo<<8))&255)
      Yasiriluguji=bit32.bxor(Yasiriluguji,16)
      Kamuvequpuletap=Kamuvequpuletap-184
      Sosimiyihe=(Sosimiyihe-53)
      Cisahow=(((Cisahow>>>4)|(Cisahow<<4))&255)
      Piqapevelaj=bit32.bxor(Piqapevelaj,108)
      Tigililoku=Tigililoku-194
      Nipejusijineto=bit32.bxor(Nipejusijineto,150)
      Kuvehomote=(Kuvehomote-113)
      Tokewevodod=(((Tokewevodod>>>4)|(Tokewevodod<<4))&255)
      Doyetebovumesoy=bit32.bxor(Doyetebovumesoy,69)
      Bakefevah=Bakefevah-70
      Xeziqalusinomuga=(Xeziqalusinomuga-32)
      Fozijegusuyuv=(((Fozijegusuyuv>>>3)|(Fozijegusuyuv<<5))&255)
      Tohapi=bit32.bxor(Tohapi,175)
      Wigopuvojizunin=Wigopuvojizunin-224
      Josihuvo=(Josihuvo-145)
      Bekariceqehenige=(((Bekariceqehenige>>>2)|(Bekariceqehenige<<6))&255)
      Voqaxetas=(((Voqaxetas>>>6)|(Voqaxetas<<2))&255)
      Wejibunorepu=bit32.bxor(Wejibunorepu,61)
      Dajiwoviqor=Dajiwoviqor-206
      Vovarew=(Vovarew-121)
      Yusugu=(((Yusugu>>>7)|(Yusugu<<1))&255)
      Ganexatofefulu=bit32.bxor(Ganexatofefulu,63)
      Qagikim=Qagikim-90
      Meduqabisiyoye=(Meduqabisiyoye-232)
      Solovunesif=(((Solovunesif>>>4)|(Solovunesif<<4))&255)
      Calicexeguri=bit32.bxor(Calicexeguri,29)
      Woveyizewenoca=Woveyizewenoca-165
      Buhidevakur=(Buhidevakur+217)
      Tiqiyayov=(Tiqiyayov-236)
      Cudigajinodej=(((Cudigajinodej>>>1)|(Cudigajinodej<<7))&255)
      Moceyinenokub=bit32.bxor(Moceyinenokub,155)
      Yokamuw=Yokamuw-179
      Xarorixakac=(Xarorixakac-87)
      Wewaquhigupuloj=(((Wewaquhigupuloj>>>5)|(Wewaquhigupuloj<<3))&255)
      Kilopa=bit32.bxor(Kilopa,81)
      Pagolodeneja=Pagolodeneja-14
      Bemiyadabefoy=(Bemiyadabefoy-63)
      Ciburoy=(((Ciburoy>>>1)|(Ciburoy<<7))&255)
      Nobeheheka=(((Nobeheheka>>>6)|(Nobeheheka<<2))&255)
      Lacawecaj=bit32.bxor(Lacawecaj,177)
      Gemituniqejizu=Gemituniqejizu-79
      Nadivix=(Nadivix-160)
      Hupikasecuxata=(((Hupikasecuxata>>>5)|(Hupikasecuxata<<3))&255)
      Jumupugevecoyaqi=bit32.bxor(Jumupugevecoyaqi,226)
      Pukijubamiqagu=Pukijubamiqagu-118
      Yutiyaxuzef=(Yutiyaxuzef-93)
      Pasopixo=(((Pasopixo>>>5)|(Pasopixo<<3))&255)
      Bolinopevijud=bit32.bxor(Bolinopevijud,204)
      Demofaqivetakiz=Demofaqivetakiz-73
      Gonipuwanadelu=(((Gonipuwanadelu<<3)|(Gonipuwanadelu>>>5))&255)
      Jecelujanu=(Jecelujanu-100)
      Tasicemeyisejag=(((Tasicemeyisejag>>>3)|(Tasicemeyisejag<<5))&255)
      Yaqemoyeqazevat=bit32.bxor(Yaqemoyeqazevat,75)
      Jitenodufi=Jitenodufi-22
      Beqeyupacum=(Beqeyupacum-111)
      Haloli=(((Haloli>>>7)|(Haloli<<1))&255)
      Nakopud=bit32.bxor(Nakopud,122)
      Kamufedaqiyak=Kamufedaqiyak-224
      Kobujoyil=(Kobujoyil-135)
      Daxanelawit=(((Daxanelawit>>>2)|(Daxanelawit<<6))&255)
      Cezuten=Cezuten-241
      Fenewusisuraha=bit32.bxor(Fenewusisuraha,124)
      Miyozufivu=Miyozufivu-184
      Lakuye=(Lakuye-207)
      Yefope=(((Yefope>>>2)|(Yefope<<6))&255)
      Dezuhesoveticecu=bit32.bxor(Dezuhesoveticecu,194)
      Gusukopapahibobo=Gusukopapahibobo-141
      Wigabiqegizev=(Wigabiqegizev-23)
      Tawudowakimil=(((Tawudowakimil>>>1)|(Tawudowakimil<<7))&255)
      Zafuzaqet=bit32.bxor(Zafuzaqet,241)
      Mipiwaverevo=Mipiwaverevo-13
      Gofupeqozihumane=(((Gofupeqozihumane<<4)|(Gofupeqozihumane>>>4))&255)
      Kihojaxu=(Kihojaxu-165)
      Johuyukuhahubame=(((Johuyukuhahubame>>>4)|(Johuyukuhahubame<<4))&255)
      Hibiyi=bit32.bxor(Hibiyi,228)
      Wosugoko=Wosugoko-31
      Kesirotuno=(Kesirotuno-131)
      Wevubeneqax=(((Wevubeneqax>>>1)|(Wevubeneqax<<7))&255)
      Momofa=bit32.bxor(Momofa,48)
      Sarumejezu=Sarumejezu-171
      Duvolepucakos=(Duvolepucakos-104)
      Yokaxeg=(((Yokaxeg>>>2)|(Yokaxeg<<6))&255)
      Xeniqorubif=(Xeniqorubif+108)
      Fepodil=bit32.bxor(Fepodil,31)
      Yizecipoguho=Yizecipoguho-171
      Xemiciwigiqikes=(Xemiciwigiqikes-204)
      Qagodo=(((Qagodo>>>6)|(Qagodo<<2))&255)
      Horagexafuziva=bit32.bxor(Horagexafuziva,185)
      Hisefitizi=Hisefitizi-114
      Lelefucobevalax=(Lelefucobevalax-60)
      Hejoxosoluh=(((Hejoxosoluh>>>6)|(Hejoxosoluh<<2))&255)
      Bunupexikusa=bit32.bxor(Bunupexikusa,68)
      Hivosega=Hivosega-232
      Rizucihi=(((Rizucihi<<5)|(Rizucihi>>>3))&255)
      Qemigibihetus=(Qemigibihetus-131)
      Fonutikubelekopo=(((Fonutikubelekopo>>>4)|(Fonutikubelekopo<<4))&255)
      Biyufevisowe=bit32.bxor(Biyufevisowe,209)
      Cozajaxugomahofa=Cozajaxugomahofa-83
      Zamorogit=(Zamorogit-70)
      Romubufegezeg=(((Romubufegezeg>>>6)|(Romubufegezeg<<2))&255)
      Xefihavuzujinu=bit32.bxor(Xefihavuzujinu,40)
      Husakufiboxodib=Husakufiboxodib-111
      Xivujoyacix=(Xivujoyacix-187)
      Pivicajemoq=(((Pivicajemoq>>>7)|(Pivicajemoq<<1))&255)
      Japifazepafiza=bit32.bxor(Japifazepafiza,160)
      Sereripam=bit32.bxor(Sereripam,61)
      Mapedifekugec=Mapedifekugec-170
      Xurizomakukilip=(Xurizomakukilip-249)
      Muladan=(((Muladan>>>7)|(Muladan<<1))&255)
      Tejomi=bit32.bxor(Tejomi,186)
      Goderovidekana=Goderovidekana-101
      Xivikepamoyuja=(Xivikepamoyuja-224)
      Tujikasekaniceg=(((Tujikasekaniceg>>>0)|(Tujikasekaniceg<<8))&255)
      Duwosubu=bit32.bxor(Duwosubu,171)
      Wemuzi=Wemuzi-213
      Risomagoxal=(((Risomagoxal>>>4)|(Risomagoxal<<4))&255)
      Qerukudipozuvac=(Qerukudipozuvac-82)
      Hayikehowikela=(((Hayikehowikela>>>6)|(Hayikehowikela<<2))&255)
      Xovobiwoyonefe=bit32.bxor(Xovobiwoyonefe,138)
      Howoyimowaduvax=Howoyimowaduvax-105
      Bexecilohut=(Bexecilohut-3)
      Cawehonuqavo=(((Cawehonuqavo>>>0)|(Cawehonuqavo<<8))&255)
      Qelecadilosobevu=bit32.bxor(Qelecadilosobevu,222)
      Qihozoqejabatev=Qihozoqejabatev-186
      Yixitikipah=(Yixitikipah-221)
      Qiwezagulos=(((Qiwezagulos>>>2)|(Qiwezagulos<<6))&255)
      Macagulo=(Macagulo-186)
      Qexota=bit32.bxor(Qexota,185)
      Yoqacak=Yoqacak-64
      Duqucu=(Duqucu-229)
      Cebolofixep=(((Cebolofixep>>>4)|(Cebolofixep<<4))&255)
      Nepevexiv=bit32.bxor(Nepevexiv,175)
      Todemafulog=Todemafulog-94
      Tilafel=(Tilafel-29)
      Ficuqes=(((Ficuqes>>>5)|(Ficuqes<<3))&255)
      Kazehadevijevi=bit32.bxor(Kazehadevijevi,147)
      Satoruqelawivo=Satoruqelawivo-163
      Jazuhawusol=(((Jazuhawusol>>>0)|(Jazuhawusol<<8))&255)
      Vilihu=(Vilihu-181)
      Nigelumoxizofo=(((Nigelumoxizofo>>>5)|(Nigelumoxizofo<<3))&255)
      Vizire=bit32.bxor(Vizire,80)
      Vakadepafowibul=Vakadepafowibul-198
      Sototeqizahak=(Sototeqizahak-225)
      Loyewapahahato=(((Loyewapahahato>>>0)|(Loyewapahahato<<8))&255)
      Qovemun=bit32.bxor(Qovemun,32)
      Kuxivobinaco=Kuxivobinaco-119
      Xazajorawune=(Xazajorawune-94)
      Fumivuk=(((Fumivuk>>>5)|(Fumivuk<<3))&255)
      Buvimivaveg=bit32.bxor(Buvimivaveg,199)
      Juyatunem=bit32.bxor(Juyatunem,109)
      Canajikubozigug=Canajikubozigug-26
      Yumasuruqafuyolu=(Yumasuruqafuyolu-42)
      Mocebowu=(((Mocebowu>>>6)|(Mocebowu<<2))&255)
      Retojebobu=bit32.bxor(Retojebobu,69)
      Rebumejewuwinos=Rebumejewuwinos-197
      Vakibiqesex=(Vakibiqesex-241)
      Bikigo=(((Bikigo>>>2)|(Bikigo<<6))&255)
      Zeyuyelaxevupu=bit32.bxor(Zeyuyelaxevupu,183)
      Jorevelipesaxuxe=Jorevelipesaxuxe-89
      Wadugagozizehas=Wadugagozizehas-190
      Vopevojo=(Vopevojo-121)
      Vayijoribe=(((Vayijoribe>>>2)|(Vayijoribe<<6))&255)
      Zuxozidefumena=bit32.bxor(Zuxozidefumena,132)
      Vahebukesiparo=Vahebukesiparo-166
      Xubeseyivule=(Xubeseyivule-100)
      Dedafu=(((Dedafu>>>1)|(Dedafu<<7))&255)
      Gezazifibapocaje=bit32.bxor(Gezazifibapocaje,60)
      Jafagofu=Jafagofu-27
      Zudimoca=(Zudimoca-74)
      Vahosa=(((Vahosa>>>4)|(Vahosa<<4))&255)
      Ceqiwo=Ceqiwo+104
      Boroqamad=bit32.bxor(Boroqamad,105)
      Qacuzemiwuce=Qacuzemiwuce-95
      Ditutilej=(Ditutilej-241)
      Vuqikukoli=(((Vuqikukoli>>>0)|(Vuqikukoli<<8))&255)
      Vemulurec=bit32.bxor(Vemulurec,212)
      Cetiruyayir=Cetiruyayir-196
      Tepatidamob=(Tepatidamob-57)
      Wutuxicurikobi=(((Wutuxicurikobi>>>7)|(Wutuxicurikobi<<1))&255)
      Cutoparipa=bit32.bxor(Cutoparipa,4)
      Yukukeje=Yukukeje-81
      Mabudayobus=Mabudayobus+219
      Benutu=(Benutu-156)
      Fayogapozawi=(((Fayogapozawi>>>2)|(Fayogapozawi<<6))&255)
      Dumemicakurozof=bit32.bxor(Dumemicakurozof,185)
      Biganecap=Biganecap-91
      Neyitoconok=(Neyitoconok-41)
      Furijireyop=(((Furijireyop>>>0)|(Furijireyop<<8))&255)
      Fosepet=bit32.bxor(Fosepet,48)
      Jefejirufocahe=Jefejirufocahe-199
      Navusegas=(Navusegas-32)
      Nunuki=(((Nunuki>>>1)|(Nunuki<<7))&255)
      Yopocigijigo=(Yopocigijigo+129)
      Ruponuxu=bit32.bxor(Ruponuxu,83)
      Movuhejabelorij=Movuhejabelorij-60
      Dibenipayofoxin=(Dibenipayofoxin-127)
      Kiziwuxeza=(((Kiziwuxeza>>>1)|(Kiziwuxeza<<7))&255)
      Pedozesocosowe=bit32.bxor(Pedozesocosowe,138)
      Deliyiro=Deliyiro-249
      Jihuwusuqikulito=(Jihuwusuqikulito-32)
      Xazizopoyutoji=(((Xazizopoyutoji>>>4)|(Xazizopoyutoji<<4))&255)
      Tusosif=bit32.bxor(Tusosif,233)
      Voripuwiqa=Voripuwiqa-243
      Bayobazivosekok=(Bayobazivosekok-134)
      Maluvaq=(Maluvaq-204)
      Xibixiwot=(((Xibixiwot>>>2)|(Xibixiwot<<6))&255)
      Hufulo=bit32.bxor(Hufulo,129)
      Yuqevi=Yuqevi-220
      Bimute=(Bimute-145)
      Melirazubete=(((Melirazubete>>>6)|(Melirazubete<<2))&255)
      Wagiwik=bit32.bxor(Wagiwik,224)
      Zacupad=Zacupad-190
      Dugefixajanicoc=(Dugefixajanicoc-42)
      Yuvewejid=(((Yuvewejid>>>3)|(Yuvewejid<<5))&255)
      Gizolosuh=bit32.bxor(Gizolosuh,74)
      Kebecizigikul=bit32.bxor(Kebecizigikul,193)
